batch_idx,mc_draw,accuracy,fault_layer,fault_location,fault_category,fault_type,fault_value
25,25,0.5,1,In4_Out4,Connection,stuck_on,stuck_on
25,26,0.5,1,In2_Out2,Connection,stuck_on,stuck_on
25,27,0.5,1,In2_Out3,Connection,stuck_off,stuck_off
25,28,0.5,1,In0_Out4,Connection,stuck_on,stuck_on
25,29,0.5,2,In4_Out1,Connection,stuck_off,stuck_off
25,30,0.5,1,N3,Neuron,dynamic,Idx_1
25,31,0.5,2,N1,Neuron,static,0.0
25,32,0.5,2,In0_Out0,Connection,stuck_on,stuck_on
25,33,0.5,0,N2,Neuron,dynamic,Idx_1
25,34,1.0,1,In3_Out4,Connection,stuck_off,stuck_off
25,35,0.5,1,In2_Out1,Connection,stuck_on,stuck_on
25,36,0.5,1,In3_Out2,Connection,stuck_on,stuck_on
25,37,0.5,1,In2_Out0,Connection,stuck_on,stuck_on
25,38,0.5,1,N1,Neuron,dynamic,Idx_1
25,39,0.5,1,In4_Out4,Connection,stuck_on,stuck_on
25,40,0.5,2,In0_Out0,Connection,stuck_on,stuck_on
25,41,1.0,1,In3_Out4,Connection,stuck_off,stuck_off
25,42,0.5,1,In0_Out3,Connection,stuck_off,stuck_off
25,43,0.5,1,In3_Out0,Connection,stuck_off,stuck_off
25,44,0.5,2,In3_Out2,Connection,stuck_on,stuck_on
25,45,0.5,2,In3_Out2,Connection,stuck_on,stuck_on
25,46,0.5,1,In0_Out0,Connection,stuck_off,stuck_off
25,47,0.5,1,In0_Out3,Connection,stuck_off,stuck_off
25,48,1.0,2,In2_Out0,Connection,stuck_on,stuck_on
25,49,0.5,0,N2,Neuron,dynamic,Idx_0
25,50,0.5,1,In3_Out3,Connection,stuck_off,stuck_off
25,51,0.5,1,In4_Out1,Connection,stuck_off,stuck_off
25,52,0.5,1,In1_Out2,Connection,stuck_on,stuck_on
25,53,0.5,1,N2,Neuron,static,2.0
25,54,0.5,0,In0_Out1,Connection,stuck_off,stuck_off
25,55,0.5,0,In0_Out2,Connection,stuck_on,stuck_on
25,56,0.5,0,N1,Neuron,dynamic,Idx_0
25,57,0.5,2,In3_Out0,Connection,stuck_off,stuck_off
25,58,0.5,0,In0_Out4,Connection,stuck_off,stuck_off
25,59,0.5,0,In0_Out4,Connection,stuck_off,stuck_off
25,60,0.5,1,In1_Out3,Connection,stuck_off,stuck_off
25,61,0.5,1,In0_Out3,Connection,stuck_off,stuck_off
25,62,0.5,1,In1_Out0,Connection,stuck_on,stuck_on
25,63,0.5,0,N1,Neuron,dynamic,Idx_0
25,64,0.5,1,N3,Neuron,dynamic,Idx_0
25,65,0.5,1,In2_Out1,Connection,stuck_off,stuck_off
25,66,0.5,1,N0,Neuron,dynamic,Idx_1
25,67,0.5,2,In4_Out2,Connection,stuck_off,stuck_off
25,68,1.0,2,In3_Out0,Connection,stuck_on,stuck_on
25,69,1.0,0,N1,Neuron,static,0.0
25,70,0.0,2,In3_Out2,Connection,stuck_off,stuck_off
25,71,0.5,1,In2_Out3,Connection,stuck_off,stuck_off
25,72,0.5,1,In0_Out1,Connection,stuck_on,stuck_on
25,73,0.5,1,In4_Out3,Connection,stuck_on,stuck_on
25,74,0.5,0,N2,Neuron,static,2.0
25,75,0.5,1,In4_Out4,Connection,stuck_on,stuck_on
25,76,0.5,1,In3_Out2,Connection,stuck_on,stuck_on
25,77,0.5,1,N0,Neuron,dynamic,Idx_2
25,78,0.5,1,In0_Out2,Connection,stuck_off,stuck_off
25,79,0.5,2,N1,Neuron,static,0.0
25,80,0.5,1,In0_Out3,Connection,stuck_on,stuck_on
25,81,0.5,2,In0_Out2,Connection,stuck_on,stuck_on
25,82,0.5,2,In1_Out2,Connection,stuck_on,stuck_on
25,83,0.5,1,In4_Out1,Connection,stuck_off,stuck_off
25,84,0.5,2,In3_Out1,Connection,stuck_on,stuck_on
25,85,0.5,1,In3_Out2,Connection,stuck_on,stuck_on
25,86,0.5,1,In2_Out0,Connection,stuck_off,stuck_off
25,87,1.0,1,In3_Out4,Connection,stuck_off,stuck_off
25,88,0.5,2,In3_Out1,Connection,stuck_on,stuck_on
25,89,1.0,2,In1_Out1,Connection,stuck_on,stuck_on
25,90,1.0,1,N4,Neuron,dynamic,Idx_2
25,91,0.5,0,In0_Out1,Connection,stuck_off,stuck_off
25,92,0.5,0,N2,Neuron,static,3.0
25,93,0.5,1,In4_Out0,Connection,stuck_on,stuck_on
25,94,0.5,1,In4_Out1,Connection,stuck_on,stuck_on
25,95,0.5,1,In0_Out4,Connection,stuck_on,stuck_on
25,96,0.5,1,In1_Out0,Connection,stuck_on,stuck_on
25,97,0.0,2,In3_Out2,Connection,stuck_off,stuck_off
25,98,0.5,1,In3_Out2,Connection,stuck_off,stuck_off
25,99,0.5,1,In3_Out4,Connection,stuck_on,stuck_on
26,0,1.0,2,In0_Out1,Connection,stuck_on,stuck_on
26,1,0.5,1,In0_Out1,Connection,stuck_on,stuck_on
26,2,1.0,0,In0_Out2,Connection,stuck_on,stuck_on
26,3,0.5,2,In0_Out1,Connection,stuck_off,stuck_off
26,4,0.5,1,In2_Out1,Connection,stuck_on,stuck_on
26,5,0.5,1,In2_Out3,Connection,stuck_on,stuck_on
26,6,0.0,2,In2_Out2,Connection,stuck_off,stuck_off
26,7,1.0,1,In3_Out4,Connection,stuck_off,stuck_off
26,8,0.5,1,In0_Out1,Connection,stuck_off,stuck_off
26,9,0.5,0,In0_Out3,Connection,stuck_off,stuck_off
26,10,0.5,1,In0_Out0,Connection,stuck_on,stuck_on
26,11,0.5,2,In4_Out0,Connection,stuck_off,stuck_off
26,12,1.0,0,N4,Neuron,static,0.0
26,13,0.5,2,In2_Out1,Connection,stuck_off,stuck_off
26,14,0.5,2,In3_Out2,Connection,stuck_off,stuck_off
26,15,1.0,2,In0_Out1,Connection,stuck_on,stuck_on
26,16,0.5,1,In3_Out2,Connection,stuck_on,stuck_on
26,17,0.5,1,In1_Out2,Connection,stuck_off,stuck_off
26,18,0.5,0,In0_Out4,Connection,stuck_on,stuck_on
26,19,0.5,1,In2_Out1,Connection,stuck_off,stuck_off
26,20,1.0,2,In0_Out1,Connection,stuck_on,stuck_on
26,21,0.5,2,In4_Out1,Connection,stuck_on,stuck_on
26,22,0.5,1,In4_Out0,Connection,stuck_on,stuck_on
26,23,0.5,1,In0_Out0,Connection,stuck_on,stuck_on
26,24,0.5,1,In2_Out4,Connection,stuck_off,stuck_off
26,25,0.5,0,In0_Out4,Connection,stuck_on,stuck_on
26,26,0.5,2,In3_Out2,Connection,stuck_off,stuck_off
26,27,0.5,0,In0_Out0,Connection,stuck_off,stuck_off
26,28,0.5,2,In3_Out1,Connection,stuck_off,stuck_off
26,29,0.0,0,N4,Neuron,static,3.0
26,30,0.5,2,In2_Out0,Connection,stuck_on,stuck_on
26,31,0.5,2,In2_Out1,Connection,stuck_on,stuck_on
26,32,0.5,1,N2,Neuron,static,3.0
26,33,0.5,1,N0,Neuron,dynamic,Idx_0
26,34,0.5,2,In3_Out0,Connection,stuck_off,stuck_off
26,35,1.0,0,N2,Neuron,dynamic,Idx_1
26,36,0.5,1,In0_Out1,Connection,stuck_off,stuck_off
26,37,0.0,2,In2_Out2,Connection,stuck_off,stuck_off
26,38,1.0,2,In1_Out1,Connection,stuck_on,stuck_on
26,39,0.5,1,In4_Out0,Connection,stuck_off,stuck_off
26,40,0.5,1,In0_Out1,Connection,stuck_off,stuck_off
26,41,0.0,1,N2,Neuron,dynamic,Idx_2
26,42,0.5,2,In4_Out1,Connection,stuck_off,stuck_off
26,43,0.0,1,N2,Neuron,dynamic,Idx_2
26,44,0.5,2,In2_Out1,Connection,stuck_on,stuck_on
26,45,0.5,2,In0_Out2,Connection,stuck_off,stuck_off
26,46,0.0,2,N2,Neuron,static,3.0
26,47,0.5,1,In3_Out2,Connection,stuck_off,stuck_off
26,48,0.5,2,In1_Out2,Connection,stuck_off,stuck_off
26,49,0.0,1,N2,Neuron,dynamic,Idx_1
26,50,0.5,1,N0,Neuron,dynamic,Idx_1
26,51,0.5,1,In3_Out4,Connection,stuck_on,stuck_on
26,52,1.0,1,In0_Out4,Connection,stuck_off,stuck_off
26,53,0.0,0,N4,Neuron,static,3.0
26,54,0.5,1,In4_Out4,Connection,stuck_on,stuck_on
26,55,0.5,1,In0_Out2,Connection,stuck_off,stuck_off
26,56,0.5,1,In3_Out0,Connection,stuck_on,stuck_on
26,57,0.5,1,N3,Neuron,static,0.0
26,58,0.5,1,In0_Out1,Connection,stuck_off,stuck_off
26,59,0.5,0,In0_Out0,Connection,stuck_off,stuck_off
26,60,0.5,1,N0,Neuron,dynamic,Idx_0
26,61,0.5,1,In4_Out2,Connection,stuck_on,stuck_on
26,62,0.5,2,In4_Out1,Connection,stuck_off,stuck_off
26,63,1.0,1,In3_Out4,Connection,stuck_off,stuck_off
26,64,0.5,2,N0,Neuron,dynamic,Idx_1
26,65,0.5,2,In3_Out2,Connection,stuck_off,stuck_off
26,66,0.5,1,In3_Out1,Connection,stuck_on,stuck_on
26,67,0.5,1,N2,Neuron,static,3.0
26,68,1.0,0,N4,Neuron,dynamic,Idx_0
26,69,0.5,1,In1_Out3,Connection,stuck_off,stuck_off
26,70,0.5,0,In0_Out1,Connection,stuck_off,stuck_off
26,71,0.5,2,In2_Out0,Connection,stuck_off,stuck_off
26,72,0.5,2,In3_Out0,Connection,stuck_on,stuck_on
26,73,0.5,1,In1_Out1,Connection,stuck_on,stuck_on
26,74,0.5,0,In0_Out3,Connection,stuck_on,stuck_on
26,75,0.5,1,In1_Out0,Connection,stuck_off,stuck_off
26,76,0.5,1,In1_Out0,Connection,stuck_on,stuck_on
26,77,0.5,1,In1_Out2,Connection,stuck_off,stuck_off
26,78,0.0,0,N4,Neuron,static,2.0
26,79,0.5,0,N2,Neuron,static,0.0
26,80,0.5,1,In0_Out2,Connection,stuck_on,stuck_on
26,81,0.5,1,In3_Out2,Connection,stuck_off,stuck_off
26,82,0.5,1,In0_Out1,Connection,stuck_off,stuck_off
26,83,0.5,1,In3_Out2,Connection,stuck_on,stuck_on
26,84,1.0,0,N1,Neuron,dynamic,Idx_0
26,85,0.5,1,N1,Neuron,dynamic,Idx_1
26,86,0.5,1,In2_Out4,Connection,stuck_off,stuck_off
26,87,0.5,2,In2_Out2,Connection,stuck_on,stuck_on
26,88,1.0,1,In0_Out4,Connection,stuck_on,stuck_on
26,89,0.0,0,N4,Neuron,static,3.0
26,90,0.5,1,In4_Out2,Connection,stuck_off,stuck_off
26,91,0.5,1,In1_Out1,Connection,stuck_on,stuck_on
26,92,1.0,1,In1_Out4,Connection,stuck_off,stuck_off
26,93,1.0,2,In1_Out1,Connection,stuck_on,stuck_on
26,94,0.5,2,In1_Out0,Connection,stuck_off,stuck_off
26,95,0.0,1,N1,Neuron,static,2.0
26,96,0.5,2,In2_Out1,Connection,stuck_on,stuck_on
26,97,0.5,2,N1,Neuron,dynamic,Idx_0
26,98,0.5,0,In0_Out4,Connection,stuck_off,stuck_off
26,99,0.0,1,N1,Neuron,static,2.0
27,0,0.5,1,In2_Out4,Connection,stuck_on,stuck_on
27,1,1.0,2,In4_Out0,Connection,stuck_on,stuck_on
27,2,1.0,1,In4_Out0,Connection,stuck_off,stuck_off
27,3,0.5,2,In3_Out0,Connection,stuck_on,stuck_on
27,4,1.0,0,In0_Out1,Connection,stuck_on,stuck_on
27,5,1.0,1,In3_Out0,Connection,stuck_on,stuck_on
27,6,1.0,0,In0_Out4,Connection,stuck_on,stuck_on
27,7,1.0,0,In0_Out2,Connection,stuck_on,stuck_on
27,8,1.0,1,In2_Out1,Connection,stuck_off,stuck_off
27,9,1.0,0,In0_Out2,Connection,stuck_off,stuck_off
27,10,1.0,1,In4_Out0,Connection,stuck_on,stuck_on
27,11,1.0,1,In1_Out2,Connection,stuck_off,stuck_off
27,12,0.5,2,In3_Out2,Connection,stuck_on,stuck_on
27,13,1.0,1,In2_Out0,Connection,stuck_on,stuck_on
27,14,1.0,1,In2_Out4,Connection,stuck_off,stuck_off
27,15,1.0,1,In0_Out0,Connection,stuck_off,stuck_off
27,16,1.0,1,In1_Out1,Connection,stuck_on,stuck_on
27,17,0.5,2,N0,Neuron,dynamic,Idx_2
27,18,1.0,0,In0_Out2,Connection,stuck_on,stuck_on
27,19,0.5,2,In1_Out2,Connection,stuck_off,stuck_off
27,20,1.0,1,In2_Out2,Connection,stuck_off,stuck_off
27,21,0.5,2,In1_Out2,Connection,stuck_on,stuck_on
27,22,1.0,1,In0_Out1,Connection,stuck_on,stuck_on
27,23,1.0,1,In0_Out1,Connection,stuck_on,stuck_on
27,24,1.0,1,In4_Out1,Connection,stuck_on,stuck_on
27,25,1.0,2,N1,Neuron,static,0.0
27,26,1.0,1,In2_Out2,Connection,stuck_off,stuck_off
27,27,1.0,1,In3_Out0,Connection,stuck_off,stuck_off
27,28,0.5,1,In4_Out4,Connection,stuck_on,stuck_on
27,29,0.5,2,In0_Out2,Connection,stuck_off,stuck_off
27,30,1.0,1,In1_Out0,Connection,stuck_on,stuck_on
27,31,1.0,1,In1_Out1,Connection,stuck_off,stuck_off
27,32,0.5,0,N2,Neuron,static,0.0
27,33,0.5,1,N4,Neuron,dynamic,Idx_1
27,34,1.0,1,In0_Out2,Connection,stuck_on,stuck_on
27,35,1.0,1,In3_Out2,Connection,stuck_on,stuck_on
27,36,1.0,2,In0_Out1,Connection,stuck_on,stuck_on
27,37,1.0,1,In3_Out4,Connection,stuck_off,stuck_off
27,38,0.5,0,N4,Neuron,dynamic,Idx_1
27,39,0.0,1,N3,Neuron,dynamic,Idx_1
27,40,1.0,0,N1,Neuron,static,2.0
27,41,0.5,1,N4,Neuron,static,0.0
27,42,1.0,0,In0_Out3,Connection,stuck_on,stuck_on
27,43,1.0,2,In2_Out2,Connection,stuck_on,stuck_on
27,44,1.0,2,In4_Out1,Connection,stuck_off,stuck_off
27,45,1.0,1,In0_Out1,Connection,stuck_off,stuck_off
27,46,0.5,2,In2_Out0,Connection,stuck_on,stuck_on
27,47,1.0,1,In4_Out1,Connection,stuck_off,stuck_off
27,48,1.0,0,In0_Out1,Connection,stuck_off,stuck_off
27,49,0.5,0,N0,Neuron,dynamic,Idx_2
27,50,1.0,1,In2_Out3,Connection,stuck_off,stuck_off
27,51,1.0,1,In1_Out2,Connection,stuck_on,stuck_on
27,52,1.0,1,In1_Out3,Connection,stuck_on,stuck_on
27,53,0.5,1,N4,Neuron,dynamic,Idx_1
27,54,1.0,2,In0_Out0,Connection,stuck_off,stuck_off
27,55,1.0,0,N1,Neuron,static,2.0
27,56,0.5,1,N2,Neuron,static,0.0
27,57,1.0,1,N1,Neuron,dynamic,Idx_0
27,58,1.0,1,N1,Neuron,static,2.0
27,59,1.0,1,In1_Out2,Connection,stuck_on,stuck_on
27,60,1.0,1,In3_Out4,Connection,stuck_off,stuck_off
27,61,1.0,2,In2_Out1,Connection,stuck_on,stuck_on
27,62,1.0,0,In0_Out1,Connection,stuck_off,stuck_off
27,63,1.0,0,N2,Neuron,dynamic,Idx_2
27,64,1.0,1,In0_Out0,Connection,stuck_off,stuck_off
27,65,1.0,0,In0_Out1,Connection,stuck_on,stuck_on
27,66,1.0,2,In1_Out1,Connection,stuck_on,stuck_on
27,67,1.0,1,In0_Out1,Connection,stuck_off,stuck_off
27,68,1.0,2,In0_Out0,Connection,stuck_off,stuck_off
27,69,0.5,2,N2,Neuron,dynamic,Idx_2
27,70,1.0,1,In2_Out2,Connection,stuck_on,stuck_on
27,71,1.0,1,In0_Out3,Connection,stuck_off,stuck_off
27,72,1.0,1,In2_Out3,Connection,stuck_on,stuck_on
27,73,1.0,1,In2_Out0,Connection,stuck_on,stuck_on
27,74,1.0,1,In1_Out4,Connection,stuck_on,stuck_on
27,75,1.0,1,In0_Out0,Connection,stuck_off,stuck_off
27,76,0.5,0,N4,Neuron,static,3.0
27,77,0.5,1,In4_Out4,Connection,stuck_on,stuck_on
27,78,0.5,2,N2,Neuron,dynamic,Idx_0
27,79,0.5,2,N2,Neuron,static,0.0
27,80,1.0,2,In0_Out1,Connection,stuck_on,stuck_on
27,81,1.0,1,In3_Out3,Connection,stuck_off,stuck_off
27,82,1.0,2,In3_Out1,Connection,stuck_off,stuck_off
27,83,1.0,2,In3_Out1,Connection,stuck_off,stuck_off
27,84,1.0,1,In2_Out2,Connection,stuck_off,stuck_off
27,85,1.0,1,In3_Out4,Connection,stuck_off,stuck_off
27,86,1.0,1,In3_Out2,Connection,stuck_off,stuck_off
27,87,1.0,1,In1_Out1,Connection,stuck_off,stuck_off
27,88,0.0,2,N1,Neuron,dynamic,Idx_2
27,89,1.0,1,In2_Out1,Connection,stuck_off,stuck_off
27,90,1.0,0,In0_Out2,Connection,stuck_on,stuck_on
27,91,0.5,2,In0_Out0,Connection,stuck_on,stuck_on
27,92,1.0,2,In0_Out0,Connection,stuck_off,stuck_off
27,93,1.0,1,In3_Out0,Connection,stuck_on,stuck_on
27,94,0.5,2,N0,Neuron,static,3.0
27,95,1.0,1,In0_Out4,Connection,stuck_on,stuck_on
27,96,1.0,1,N0,Neuron,dynamic,Idx_2
27,97,0.0,1,N3,Neuron,dynamic,Idx_0
27,98,0.5,2,In2_Out0,Connection,stuck_on,stuck_on
27,99,1.0,1,In4_Out4,Connection,stuck_off,stuck_off
28,0,0.5,2,In4_Out0,Connection,stuck_off,stuck_off
28,1,1.0,1,In4_Out1,Connection,stuck_on,stuck_on
28,2,1.0,1,In1_Out1,Connection,stuck_on,stuck_on
28,3,1.0,1,In2_Out0,Connection,stuck_on,stuck_on
28,4,0.5,2,In4_Out0,Connection,stuck_off,stuck_off
28,5,1.0,2,N1,Neuron,static,0.0
28,6,1.0,0,In0_Out4,Connection,stuck_off,stuck_off
28,7,1.0,1,In2_Out1,Connection,stuck_on,stuck_on
28,8,1.0,1,In1_Out4,Connection,stuck_off,stuck_off
28,9,1.0,0,In0_Out4,Connection,stuck_on,stuck_on
28,10,1.0,2,In0_Out1,Connection,stuck_off,stuck_off
28,11,1.0,2,In1_Out1,Connection,stuck_on,stuck_on
28,12,1.0,2,In3_Out1,Connection,stuck_on,stuck_on
28,13,1.0,1,In0_Out2,Connection,stuck_on,stuck_on
28,14,0.5,0,In0_Out0,Connection,stuck_off,stuck_off
28,15,1.0,1,N3,Neuron,static,2.0
28,16,1.0,0,In0_Out4,Connection,stuck_off,stuck_off
28,17,1.0,1,In3_Out3,Connection,stuck_on,stuck_on
28,18,1.0,1,In1_Out0,Connection,stuck_on,stuck_on
28,19,1.0,2,In4_Out1,Connection,stuck_off,stuck_off
28,20,1.0,2,In1_Out1,Connection,stuck_on,stuck_on
28,21,1.0,2,In3_Out0,Connection,stuck_off,stuck_off
28,22,1.0,2,In2_Out0,Connection,stuck_off,stuck_off
28,23,0.5,2,In4_Out0,Connection,stuck_off,stuck_off
28,24,1.0,1,In1_Out0,Connection,stuck_on,stuck_on
28,25,1.0,1,In1_Out0,Connection,stuck_on,stuck_on
28,26,0.0,1,N2,Neuron,static,3.0
28,27,1.0,1,In0_Out1,Connection,stuck_off,stuck_off
28,28,0.5,1,N4,Neuron,dynamic,Idx_1
28,29,0.0,1,N3,Neuron,dynamic,Idx_1
28,30,0.5,2,N2,Neuron,static,3.0
28,31,1.0,1,In3_Out3,Connection,stuck_off,stuck_off
28,32,0.5,2,In3_Out2,Connection,stuck_off,stuck_off
28,33,1.0,1,In1_Out1,Connection,stuck_off,stuck_off
28,34,0.5,2,In1_Out2,Connection,stuck_on,stuck_on
28,35,1.0,2,In4_Out2,Connection,stuck_off,stuck_off
28,36,1.0,1,In0_Out4,Connection,stuck_on,stuck_on
28,37,1.0,1,In3_Out4,Connection,stuck_on,stuck_on
28,38,1.0,1,In3_Out3,Connection,stuck_off,stuck_off
28,39,1.0,0,In0_Out1,Connection,stuck_off,stuck_off
28,40,1.0,1,In1_Out1,Connection,stuck_off,stuck_off
28,41,1.0,1,In2_Out3,Connection,stuck_off,stuck_off
28,42,1.0,1,In0_Out3,Connection,stuck_on,stuck_on
28,43,0.5,1,N2,Neuron,static,2.0
28,44,1.0,1,In0_Out0,Connection,stuck_off,stuck_off
28,45,1.0,1,In1_Out2,Connection,stuck_off,stuck_off
28,46,1.0,1,In4_Out1,Connection,stuck_on,stuck_on
28,47,1.0,1,In1_Out4,Connection,stuck_off,stuck_off
28,48,0.5,2,In2_Out2,Connection,stuck_off,stuck_off
28,49,0.5,0,N2,Neuron,static,0.0
28,50,1.0,1,In0_Out4,Connection,stuck_on,stuck_on
28,51,1.0,1,N3,Neuron,static,2.0
28,52,0.5,1,N2,Neuron,static,2.0
28,53,1.0,2,In2_Out1,Connection,stuck_on,stuck_on
28,54,1.0,1,In1_Out2,Connection,stuck_off,stuck_off
28,55,0.0,2,N1,Neuron,static,3.0
28,56,1.0,1,In4_Out0,Connection,stuck_off,stuck_off
28,57,1.0,1,N1,Neuron,static,3.0
28,58,1.0,1,In4_Out2,Connection,stuck_on,stuck_on
28,59,1.0,2,In1_Out1,Connection,stuck_on,stuck_on
28,60,0.5,2,N0,Neuron,dynamic,Idx_1
28,61,1.0,0,In0_Out3,Connection,stuck_on,stuck_on
28,62,1.0,2,In0_Out1,Connection,stuck_off,stuck_off
28,63,1.0,1,In1_Out3,Connection,stuck_off,stuck_off
28,64,0.5,2,In3_Out2,Connection,stuck_off,stuck_off
28,65,1.0,1,In1_Out3,Connection,stuck_off,stuck_off
28,66,1.0,1,In3_Out0,Connection,stuck_on,stuck_on
28,67,1.0,2,In1_Out0,Connection,stuck_on,stuck_on
28,68,0.0,1,N3,Neuron,dynamic,Idx_1
28,69,1.0,1,In4_Out0,Connection,stuck_on,stuck_on
28,70,1.0,1,In0_Out2,Connection,stuck_off,stuck_off
28,71,0.0,0,N0,Neuron,static,3.0
28,72,0.5,0,In0_Out0,Connection,stuck_off,stuck_off
28,73,1.0,1,In1_Out1,Connection,stuck_on,stuck_on
28,74,1.0,1,In3_Out2,Connection,stuck_off,stuck_off
28,75,1.0,1,In2_Out2,Connection,stuck_on,stuck_on
28,76,1.0,0,In0_Out4,Connection,stuck_on,stuck_on
28,77,1.0,1,In3_Out2,Connection,stuck_on,stuck_on
28,78,1.0,2,In2_Out1,Connection,stuck_on,stuck_on
28,79,1.0,1,In3_Out1,Connection,stuck_on,stuck_on
28,80,1.0,1,In2_Out2,Connection,stuck_off,stuck_off
28,81,1.0,1,In1_Out3,Connection,stuck_on,stuck_on
28,82,0.5,2,In3_Out0,Connection,stuck_on,stuck_on
28,83,0.5,1,N4,Neuron,dynamic,Idx_1
28,84,1.0,1,In4_Out2,Connection,stuck_off,stuck_off
28,85,1.0,1,N1,Neuron,static,0.0
28,86,0.5,0,N2,Neuron,static,2.0
28,87,0.5,2,N0,Neuron,dynamic,Idx_2
28,88,0.5,2,In2_Out2,Connection,stuck_off,stuck_off
28,89,1.0,1,In3_Out4,Connection,stuck_on,stuck_on
28,90,0.5,2,In3_Out2,Connection,stuck_on,stuck_on
28,91,0.5,0,N4,Neuron,dynamic,Idx_2
28,92,0.0,0,N0,Neuron,static,3.0
28,93,1.0,1,N1,Neuron,dynamic,Idx_0
28,94,0.0,2,In4_Out1,Connection,stuck_on,stuck_on
28,95,1.0,2,In1_Out0,Connection,stuck_off,stuck_off
28,96,1.0,0,In0_Out2,Connection,stuck_off,stuck_off
28,97,0.0,1,N4,Neuron,static,2.0
28,98,0.5,2,In2_Out0,Connection,stuck_on,stuck_on
28,99,1.0,1,In1_Out4,Connection,stuck_on,stuck_on
29,0,1.0,1,In3_Out2,Connection,stuck_on,stuck_on
29,1,0.5,1,In4_Out4,Connection,stuck_on,stuck_on
29,2,1.0,2,In1_Out1,Connection,stuck_on,stuck_on
29,3,0.0,2,N0,Neuron,static,2.0
29,4,0.5,2,In0_Out0,Connection,stuck_on,stuck_on
29,5,0.5,2,In3_Out1,Connection,stuck_on,stuck_on
29,6,1.0,1,In3_Out2,Connection,stuck_off,stuck_off
29,7,0.5,2,In4_Out1,Connection,stuck_on,stuck_on
29,8,1.0,1,In2_Out2,Connection,stuck_off,stuck_off
29,9,1.0,1,In3_Out1,Connection,stuck_off,stuck_off
29,10,0.5,2,In3_Out2,Connection,stuck_on,stuck_on
29,11,1.0,0,In0_Out4,Connection,stuck_off,stuck_off
29,12,1.0,1,N0,Neuron,dynamic,Idx_1
29,13,0.0,2,N0,Neuron,static,2.0
29,14,1.0,2,In1_Out1,Connection,stuck_off,stuck_off
29,15,1.0,1,In4_Out3,Connection,stuck_on,stuck_on
29,16,1.0,2,In4_Out2,Connection,stuck_on,stuck_on
29,17,0.5,2,In2_Out1,Connection,stuck_on,stuck_on
29,18,1.0,1,In0_Out4,Connection,stuck_on,stuck_on
29,19,0.5,0,N3,Neuron,static,2.0
29,20,0.5,0,N0,Neuron,dynamic,Idx_1
29,21,1.0,2,In2_Out2,Connection,stuck_on,stuck_on
29,22,0.5,2,In1_Out0,Connection,stuck_on,stuck_on
29,23,0.5,1,N3,Neuron,dynamic,Idx_2
29,24,1.0,1,N3,Neuron,dynamic,Idx_0
29,25,1.0,0,In0_Out0,Connection,stuck_on,stuck_on
29,26,1.0,1,In2_Out0,Connection,stuck_off,stuck_off
29,27,0.5,2,In0_Out2,Connection,stuck_off,stuck_off
29,28,1.0,1,N3,Neuron,dynamic,Idx_0
29,29,1.0,1,In1_Out0,Connection,stuck_off,stuck_off
29,30,0.5,2,N1,Neuron,static,2.0
29,31,1.0,2,In2_Out1,Connection,stuck_off,stuck_off
29,32,1.0,1,In2_Out2,Connection,stuck_off,stuck_off
29,33,1.0,1,In1_Out0,Connection,stuck_off,stuck_off
29,34,1.0,1,In1_Out4,Connection,stuck_off,stuck_off
29,35,0.5,2,In2_Out1,Connection,stuck_on,stuck_on
29,36,0.5,1,In3_Out4,Connection,stuck_on,stuck_on
29,37,1.0,1,In1_Out1,Connection,stuck_off,stuck_off
29,38,0.5,0,N2,Neuron,static,2.0
29,39,1.0,1,In3_Out2,Connection,stuck_off,stuck_off
29,40,1.0,1,In4_Out4,Connection,stuck_off,stuck_off
29,41,1.0,1,In1_Out1,Connection,stuck_on,stuck_on
29,42,1.0,1,In4_Out0,Connection,stuck_on,stuck_on
29,43,1.0,1,In4_Out4,Connection,stuck_off,stuck_off
29,44,1.0,1,In2_Out3,Connection,stuck_off,stuck_off
29,45,1.0,2,In0_Out1,Connection,stuck_off,stuck_off
29,46,1.0,1,In1_Out3,Connection,stuck_off,stuck_off
29,47,1.0,1,In0_Out2,Connection,stuck_off,stuck_off
29,48,0.5,2,N2,Neuron,dynamic,Idx_0
29,49,1.0,1,In2_Out2,Connection,stuck_on,stuck_on
29,50,1.0,1,In2_Out2,Connection,stuck_off,stuck_off
29,51,1.0,1,N1,Neuron,dynamic,Idx_1
29,52,1.0,2,In2_Out1,Connection,stuck_off,stuck_off
29,53,0.5,2,N1,Neuron,dynamic,Idx_2
29,54,0.5,0,In0_Out0,Connection,stuck_off,stuck_off
29,55,0.5,0,N2,Neuron,static,3.0
29,56,0.5,2,In0_Out0,Connection,stuck_on,stuck_on
29,57,1.0,2,In1_Out1,Connection,stuck_on,stuck_on
29,58,1.0,1,In2_Out1,Connection,stuck_on,stuck_on
29,59,0.5,1,In3_Out4,Connection,stuck_on,stuck_on
29,60,1.0,1,In0_Out3,Connection,stuck_off,stuck_off
29,61,1.0,2,In2_Out2,Connection,stuck_on,stuck_on
29,62,0.5,2,N1,Neuron,dynamic,Idx_2
29,63,1.0,1,N1,Neuron,dynamic,Idx_0
29,64,1.0,2,In3_Out0,Connection,stuck_off,stuck_off
29,65,0.5,2,N1,Neuron,static,3.0
29,66,1.0,2,In4_Out0,Connection,stuck_on,stuck_on
29,67,1.0,1,In4_Out2,Connection,stuck_off,stuck_off
