,run,method,dataset,metric,value,roc_mode
895,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run2,wFaults,vertebralcolumn2clases,test_roc_micro_auc_mode_single,0.8054347634315491,single
896,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run2,woFaults,vertebralcolumn2clases,test_acc_mode_none,0.6349206566810608,
897,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run2,woFaults,vertebralcolumn2clases,test_acc_mode_single,0.6349206566810608,
898,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run2,woFaults,vertebralcolumn2clases,val_loss,0.6365849375724792,
899,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run2,woFaults,vertebralcolumn2clases,val_power,0.00219499203376472,
900,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run2,woFaults,vertebralcolumn2clases,test_roc_micro_auc,0.810869574546814,generic
901,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run2,woFaults,vertebralcolumn2clases,test_roc_micro_auc_mode_none,0.810869574546814,none
902,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run2,woFaults,vertebralcolumn2clases,test_roc_micro_auc_mode_single,0.8081521987915039,single
903,PSNN_wSurrGPT_woFaults_iris_run3,woFaults,iris,test_acc_mode_none,0.35483869910240173,
904,PSNN_wSurrGPT_woFaults_iris_run3,woFaults,iris,test_acc_mode_single,0.32258063554763794,
905,PSNN_wSurrGPT_woFaults_iris_run3,woFaults,iris,val_loss,1.102934718132019,
906,PSNN_wSurrGPT_woFaults_iris_run3,woFaults,iris,val_power,0.0014176354743540287,
907,PSNN_wSurrGPT_woFaults_iris_run3,woFaults,iris,test_roc_micro_auc,0.5192508101463318,generic
908,PSNN_wSurrGPT_woFaults_iris_run3,woFaults,iris,test_roc_micro_auc_mode_none,0.5192508101463318,none
909,PSNN_wSurrGPT_woFaults_iris_run3,woFaults,iris,test_roc_micro_auc_mode_single,0.4138917922973633,single
910,PSNN_wSurrGPT_wFaults_iris_run3,wFaults,iris,test_acc_mode_none,0.32258063554763794,
911,PSNN_wSurrGPT_wFaults_iris_run3,wFaults,iris,test_acc_mode_single,0.32258063554763794,
912,PSNN_wSurrGPT_wFaults_iris_run3,wFaults,iris,val_loss,1.1018372774124146,
913,PSNN_wSurrGPT_wFaults_iris_run3,wFaults,iris,val_power,0.0016124204266816378,
914,PSNN_wSurrGPT_wFaults_iris_run3,wFaults,iris,test_roc_micro_auc,0.5931321382522583,generic
915,PSNN_wSurrGPT_wFaults_iris_run3,wFaults,iris,test_roc_micro_auc_mode_none,0.5931321382522583,none
916,PSNN_wSurrGPT_wFaults_iris_run3,wFaults,iris,test_roc_micro_auc_mode_single,0.6186264157295227,single
917,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run3,wFaults,proximalphalanxoutlinecorrect,test_acc_mode_none,0.6600000262260437,
918,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run3,wFaults,proximalphalanxoutlinecorrect,test_acc_mode_single,0.6600000262260437,
919,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run3,wFaults,proximalphalanxoutlinecorrect,val_loss,0.702879011631012,
920,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run3,wFaults,proximalphalanxoutlinecorrect,val_power,0.00023886699636932465,
921,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run3,wFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc,0.7887700796127319,generic
922,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run3,wFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc_mode_none,0.7887700796127319,none
923,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run3,wFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc_mode_single,0.7223707437515259,single
924,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run3,woFaults,gunpointmaleversusfemale,test_acc_mode_none,0.6813187003135681,
925,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run3,woFaults,gunpointmaleversusfemale,test_acc_mode_single,0.7472527623176575,
926,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run3,woFaults,gunpointmaleversusfemale,val_loss,0.6604763865470886,
927,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run3,woFaults,gunpointmaleversusfemale,val_power,0.050232283771038055,
928,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run3,woFaults,gunpointmaleversusfemale,test_roc_micro_auc,0.853255569934845,generic
929,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run3,woFaults,gunpointmaleversusfemale,test_roc_micro_auc_mode_none,0.853255569934845,none
930,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run3,woFaults,gunpointmaleversusfemale,test_roc_micro_auc_mode_single,0.7745383977890015,single
931,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run3,wFaults,gunpointmaleversusfemale,test_acc_mode_none,0.6263736486434937,
932,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run3,wFaults,gunpointmaleversusfemale,test_acc_mode_single,0.6263736486434937,
933,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run3,wFaults,gunpointmaleversusfemale,val_loss,0.6665241718292236,
934,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run3,wFaults,gunpointmaleversusfemale,val_power,0.004350551404058933,
935,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run3,wFaults,gunpointmaleversusfemale,test_roc_micro_auc,0.72934889793396,generic
936,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run3,wFaults,gunpointmaleversusfemale,test_roc_micro_auc_mode_none,0.72934889793396,none
937,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run3,wFaults,gunpointmaleversusfemale,test_roc_micro_auc_mode_single,0.7274052500724792,single
938,PSNN_wSurrGPT_wFaults_freezersmalltrain_run3,wFaults,freezersmalltrain,test_acc_mode_none,0.5400000214576721,
939,PSNN_wSurrGPT_wFaults_freezersmalltrain_run3,wFaults,freezersmalltrain,test_acc_mode_single,0.47999998927116394,
940,PSNN_wSurrGPT_wFaults_freezersmalltrain_run3,wFaults,freezersmalltrain,val_loss,0.7415731549263,
941,PSNN_wSurrGPT_wFaults_freezersmalltrain_run3,wFaults,freezersmalltrain,val_power,0.004113593604415655,
942,PSNN_wSurrGPT_wFaults_freezersmalltrain_run3,wFaults,freezersmalltrain,test_roc_micro_auc,0.4082125723361969,generic
943,PSNN_wSurrGPT_wFaults_freezersmalltrain_run3,wFaults,freezersmalltrain,test_roc_micro_auc_mode_none,0.4082125723361969,none
944,PSNN_wSurrGPT_wFaults_freezersmalltrain_run3,wFaults,freezersmalltrain,test_roc_micro_auc_mode_single,0.3864734172821045,single
945,PSNN_wSurrGPT_woFaults_freezersmalltrain_run3,woFaults,freezersmalltrain,test_acc_mode_none,0.5400000214576721,
946,PSNN_wSurrGPT_woFaults_freezersmalltrain_run3,woFaults,freezersmalltrain,test_acc_mode_single,0.47999998927116394,
947,PSNN_wSurrGPT_woFaults_freezersmalltrain_run3,woFaults,freezersmalltrain,val_loss,0.6931921243667603,
948,PSNN_wSurrGPT_woFaults_freezersmalltrain_run3,woFaults,freezersmalltrain,val_power,0.005650313105434179,
949,PSNN_wSurrGPT_woFaults_freezersmalltrain_run3,woFaults,freezersmalltrain,test_roc_micro_auc,0.3552737534046173,generic
950,PSNN_wSurrGPT_woFaults_freezersmalltrain_run3,woFaults,freezersmalltrain,test_roc_micro_auc_mode_none,0.3552737534046173,none
951,PSNN_wSurrGPT_woFaults_freezersmalltrain_run3,woFaults,freezersmalltrain,test_roc_micro_auc_mode_single,0.4639694094657898,single
952,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run3,woFaults,proximalphalanxoutlinecorrect,test_acc_mode_none,0.6600000262260437,
953,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run3,woFaults,proximalphalanxoutlinecorrect,test_acc_mode_single,0.6600000262260437,
954,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run3,woFaults,proximalphalanxoutlinecorrect,val_loss,0.666201651096344,
955,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run3,woFaults,proximalphalanxoutlinecorrect,val_power,0.0006011544028297067,
956,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run3,woFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc,0.8333333134651184,generic
957,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run3,woFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc_mode_none,0.8333333134651184,none
958,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run3,woFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc_mode_single,0.7439839839935303,single
959,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run3,wFaults,vertebralcolumn2clases,test_acc_mode_none,0.6349206566810608,
960,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run3,wFaults,vertebralcolumn2clases,test_acc_mode_single,0.6349206566810608,
961,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run3,wFaults,vertebralcolumn2clases,val_loss,0.6433888077735901,
962,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run3,wFaults,vertebralcolumn2clases,val_power,0.001678006025031209,
963,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run3,wFaults,vertebralcolumn2clases,test_roc_micro_auc,0.8282608985900879,generic
964,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run3,wFaults,vertebralcolumn2clases,test_roc_micro_auc_mode_none,0.8282608985900879,none
965,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run3,wFaults,vertebralcolumn2clases,test_roc_micro_auc_mode_single,0.8266304135322571,single
966,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run3,woFaults,vertebralcolumn2clases,test_acc_mode_none,0.6349206566810608,
967,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run3,woFaults,vertebralcolumn2clases,test_acc_mode_single,0.6349206566810608,
968,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run3,woFaults,vertebralcolumn2clases,val_loss,0.6343843936920166,
969,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run3,woFaults,vertebralcolumn2clases,val_power,0.0022806753404438496,
970,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run3,woFaults,vertebralcolumn2clases,test_roc_micro_auc,0.6815217137336731,generic
971,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run3,woFaults,vertebralcolumn2clases,test_roc_micro_auc_mode_none,0.6815217137336731,none
972,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run3,woFaults,vertebralcolumn2clases,test_roc_micro_auc_mode_single,0.7217391133308411,single
973,PSNN_wSurrGPT_woFaults_iris_run4,woFaults,iris,test_acc_mode_none,0.32258063554763794,
974,PSNN_wSurrGPT_woFaults_iris_run4,woFaults,iris,test_acc_mode_single,0.35483869910240173,
975,PSNN_wSurrGPT_woFaults_iris_run4,woFaults,iris,val_loss,1.1024378538131714,
976,PSNN_wSurrGPT_woFaults_iris_run4,woFaults,iris,val_power,0.0018384798895567656,
977,PSNN_wSurrGPT_woFaults_iris_run4,woFaults,iris,test_roc_micro_auc,0.5972945094108582,generic
978,PSNN_wSurrGPT_woFaults_iris_run4,woFaults,iris,test_roc_micro_auc_mode_none,0.5972945094108582,none
979,PSNN_wSurrGPT_woFaults_iris_run4,woFaults,iris,test_roc_micro_auc_mode_single,0.6295525431632996,single
980,PSNN_wSurrGPT_wFaults_iris_run4,wFaults,iris,test_acc_mode_none,0.35483869910240173,
981,PSNN_wSurrGPT_wFaults_iris_run4,wFaults,iris,test_acc_mode_single,0.35483869910240173,
982,PSNN_wSurrGPT_wFaults_iris_run4,wFaults,iris,val_loss,1.101728916168213,
983,PSNN_wSurrGPT_wFaults_iris_run4,wFaults,iris,val_power,0.0003778252576012165,
984,PSNN_wSurrGPT_wFaults_iris_run4,wFaults,iris,test_roc_micro_auc,0.5215920805931091,generic
985,PSNN_wSurrGPT_wFaults_iris_run4,wFaults,iris,test_roc_micro_auc_mode_none,0.5215920805931091,none
986,PSNN_wSurrGPT_wFaults_iris_run4,wFaults,iris,test_roc_micro_auc_mode_single,0.5286160111427307,single
987,PSNN_wSurrGPT_woFaults_tictactoe_run2,woFaults,tictactoe,test_acc_mode_none,0.7341772317886353,
988,PSNN_wSurrGPT_woFaults_tictactoe_run2,woFaults,tictactoe,test_acc_mode_single,0.7341772317886353,
989,PSNN_wSurrGPT_woFaults_tictactoe_run2,woFaults,tictactoe,val_loss,0.5332632064819336,
990,PSNN_wSurrGPT_woFaults_tictactoe_run2,woFaults,tictactoe,val_power,0.0039808847941458225,
991,PSNN_wSurrGPT_woFaults_tictactoe_run2,woFaults,tictactoe,test_roc_micro_auc,0.7764876484870911,generic
992,PSNN_wSurrGPT_woFaults_tictactoe_run2,woFaults,tictactoe,test_roc_micro_auc_mode_none,0.7764876484870911,none
993,PSNN_wSurrGPT_woFaults_tictactoe_run2,woFaults,tictactoe,test_roc_micro_auc_mode_single,0.7750362753868103,single
994,PSNN_wSurrGPT_wFaults_tictactoe_run2,wFaults,tictactoe,test_acc_mode_none,0.6708860993385315,
995,PSNN_wSurrGPT_wFaults_tictactoe_run2,wFaults,tictactoe,test_acc_mode_single,0.6708860993385315,
996,PSNN_wSurrGPT_wFaults_tictactoe_run2,wFaults,tictactoe,val_loss,0.6216279864311218,
997,PSNN_wSurrGPT_wFaults_tictactoe_run2,wFaults,tictactoe,val_power,0.006138787139207125,
998,PSNN_wSurrGPT_wFaults_tictactoe_run2,wFaults,tictactoe,test_roc_micro_auc,0.6763425469398499,generic
999,PSNN_wSurrGPT_wFaults_tictactoe_run2,wFaults,tictactoe,test_roc_micro_auc_mode_none,0.6763425469398499,none
1000,PSNN_wSurrGPT_wFaults_tictactoe_run2,wFaults,tictactoe,test_roc_micro_auc_mode_single,0.5856313705444336,single
1001,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run4,wFaults,proximalphalanxoutlinecorrect,test_acc_mode_none,0.6600000262260437,
1002,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run4,wFaults,proximalphalanxoutlinecorrect,test_acc_mode_single,0.6600000262260437,
1003,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run4,wFaults,proximalphalanxoutlinecorrect,val_loss,0.6714199781417847,
1004,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run4,wFaults,proximalphalanxoutlinecorrect,val_power,0.03436961770057678,
1005,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run4,wFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc,0.24799464643001556,generic
1006,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run4,wFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc_mode_none,0.24799464643001556,none
1007,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run4,wFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc_mode_single,0.4817290604114533,single
1008,PSNN_wSurrGPT_woFaults_energyy2_run2,woFaults,energyy2,test_acc_mode_none,0.5189873576164246,
1009,PSNN_wSurrGPT_woFaults_energyy2_run2,woFaults,energyy2,test_acc_mode_single,0.7594936490058899,
1010,PSNN_wSurrGPT_woFaults_energyy2_run2,woFaults,energyy2,val_loss,0.8706529140472412,
1011,PSNN_wSurrGPT_woFaults_energyy2_run2,woFaults,energyy2,val_power,0.0011458629742264748,
1012,PSNN_wSurrGPT_woFaults_energyy2_run2,woFaults,energyy2,test_roc_micro_auc,0.8177375197410583,generic
1013,PSNN_wSurrGPT_woFaults_energyy2_run2,woFaults,energyy2,test_roc_micro_auc_mode_none,0.8177375197410583,none
1014,PSNN_wSurrGPT_woFaults_energyy2_run2,woFaults,energyy2,test_roc_micro_auc_mode_single,0.8807482719421387,single
1015,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run4,woFaults,gunpointmaleversusfemale,test_acc_mode_none,0.6813187003135681,
1016,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run4,woFaults,gunpointmaleversusfemale,test_acc_mode_single,0.6373626589775085,
1017,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run4,woFaults,gunpointmaleversusfemale,val_loss,0.6550967693328857,
1018,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run4,woFaults,gunpointmaleversusfemale,val_power,0.0025003005284816027,
1019,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run4,woFaults,gunpointmaleversusfemale,test_roc_micro_auc,0.8979591727256775,generic
1020,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run4,woFaults,gunpointmaleversusfemale,test_roc_micro_auc_mode_none,0.8979591727256775,none
1021,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run4,woFaults,gunpointmaleversusfemale,test_roc_micro_auc_mode_single,0.8080660700798035,single
1022,PSNN_wSurrGPT_wFaults_freezersmalltrain_run4,wFaults,freezersmalltrain,test_acc_mode_none,0.4600000083446502,
1023,PSNN_wSurrGPT_wFaults_freezersmalltrain_run4,wFaults,freezersmalltrain,test_acc_mode_single,0.4600000083446502,
1024,PSNN_wSurrGPT_wFaults_freezersmalltrain_run4,wFaults,freezersmalltrain,val_loss,0.6948854923248291,
1025,PSNN_wSurrGPT_wFaults_freezersmalltrain_run4,wFaults,freezersmalltrain,val_power,0.001700695720501244,
1026,PSNN_wSurrGPT_wFaults_freezersmalltrain_run4,wFaults,freezersmalltrain,test_roc_micro_auc,0.7582527995109558,generic
1027,PSNN_wSurrGPT_wFaults_freezersmalltrain_run4,wFaults,freezersmalltrain,test_roc_micro_auc_mode_none,0.7582527995109558,none
1028,PSNN_wSurrGPT_wFaults_freezersmalltrain_run4,wFaults,freezersmalltrain,test_roc_micro_auc_mode_single,0.5233494639396667,single
1029,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run4,wFaults,gunpointmaleversusfemale,test_acc_mode_none,0.6373626589775085,
1030,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run4,wFaults,gunpointmaleversusfemale,test_acc_mode_single,0.6153846383094788,
1031,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run4,wFaults,gunpointmaleversusfemale,val_loss,0.6599397659301758,
1032,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run4,wFaults,gunpointmaleversusfemale,val_power,0.0044331736862659454,
1033,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run4,wFaults,gunpointmaleversusfemale,test_roc_micro_auc,0.8255587816238403,generic
1034,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run4,wFaults,gunpointmaleversusfemale,test_roc_micro_auc_mode_none,0.8255587816238403,none
1035,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run4,wFaults,gunpointmaleversusfemale,test_roc_micro_auc_mode_single,0.7905733585357666,single
1036,PSNN_wSurrGPT_woFaults_freezersmalltrain_run4,woFaults,freezersmalltrain,test_acc_mode_none,0.4600000083446502,
1037,PSNN_wSurrGPT_woFaults_freezersmalltrain_run4,woFaults,freezersmalltrain,test_acc_mode_single,0.4600000083446502,
1038,PSNN_wSurrGPT_woFaults_freezersmalltrain_run4,woFaults,freezersmalltrain,val_loss,0.6941027641296387,
1039,PSNN_wSurrGPT_woFaults_freezersmalltrain_run4,woFaults,freezersmalltrain,val_power,0.0003064494230784476,
1040,PSNN_wSurrGPT_woFaults_freezersmalltrain_run4,woFaults,freezersmalltrain,test_roc_micro_auc,0.5791062712669373,generic
1041,PSNN_wSurrGPT_woFaults_freezersmalltrain_run4,woFaults,freezersmalltrain,test_roc_micro_auc_mode_none,0.5791062712669373,none
1042,PSNN_wSurrGPT_woFaults_freezersmalltrain_run4,woFaults,freezersmalltrain,test_roc_micro_auc_mode_single,0.5350241661071777,single
1043,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run4,woFaults,proximalphalanxoutlinecorrect,test_acc_mode_none,0.6600000262260437,
1044,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run4,woFaults,proximalphalanxoutlinecorrect,test_acc_mode_single,0.6600000262260437,
1045,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run4,woFaults,proximalphalanxoutlinecorrect,val_loss,0.6672314405441284,
1046,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run4,woFaults,proximalphalanxoutlinecorrect,val_power,0.0007684134179726243,
1047,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run4,woFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc,0.40262922644615173,generic
1048,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run4,woFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc_mode_none,0.40262922644615173,none
1049,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run4,woFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc_mode_single,0.5552584528923035,single
1050,PSNN_wSurrGPT_wFaults_energyy1_run2,wFaults,energyy1,test_acc_mode_none,0.8481012582778931,
1051,PSNN_wSurrGPT_wFaults_energyy1_run2,wFaults,energyy1,test_acc_mode_single,0.8481012582778931,
1052,PSNN_wSurrGPT_wFaults_energyy1_run2,wFaults,energyy1,val_loss,0.8313443660736084,
1053,PSNN_wSurrGPT_wFaults_energyy1_run2,wFaults,energyy1,val_power,0.0031468600500375032,
1054,PSNN_wSurrGPT_wFaults_energyy1_run2,wFaults,energyy1,test_roc_micro_auc,0.881909966468811,generic
1055,PSNN_wSurrGPT_wFaults_energyy1_run2,wFaults,energyy1,test_roc_micro_auc_mode_none,0.881909966468811,none
1056,PSNN_wSurrGPT_wFaults_energyy1_run2,wFaults,energyy1,test_roc_micro_auc_mode_single,0.8751001358032227,single
1057,PSNN_wSurrGPT_woFaults_energyy1_run2,woFaults,energyy1,test_acc_mode_none,0.8481012582778931,
1058,PSNN_wSurrGPT_woFaults_energyy1_run2,woFaults,energyy1,test_acc_mode_single,0.8481012582778931,
1059,PSNN_wSurrGPT_woFaults_energyy1_run2,woFaults,energyy1,val_loss,0.9085829257965088,
1060,PSNN_wSurrGPT_woFaults_energyy1_run2,woFaults,energyy1,val_power,0.0035542999394237995,
1061,PSNN_wSurrGPT_woFaults_energyy1_run2,woFaults,energyy1,test_roc_micro_auc,0.8858756422996521,generic
1062,PSNN_wSurrGPT_woFaults_energyy1_run2,woFaults,energyy1,test_roc_micro_auc_mode_none,0.8858756422996521,none
1063,PSNN_wSurrGPT_woFaults_energyy1_run2,woFaults,energyy1,test_roc_micro_auc_mode_single,0.8835923671722412,single
1064,PSNN_wSurrGPT_woFaults_iris_run5,woFaults,iris,test_acc_mode_none,0.32258063554763794,
1065,PSNN_wSurrGPT_woFaults_iris_run5,woFaults,iris,test_acc_mode_single,0.32258063554763794,
1066,PSNN_wSurrGPT_woFaults_iris_run5,woFaults,iris,val_loss,1.101344108581543,
1067,PSNN_wSurrGPT_woFaults_iris_run5,woFaults,iris,val_power,0.002791274106130004,
1068,PSNN_wSurrGPT_woFaults_iris_run5,woFaults,iris,test_roc_micro_auc,0.5931321382522583,generic
1069,PSNN_wSurrGPT_woFaults_iris_run5,woFaults,iris,test_roc_micro_auc_mode_none,0.5931321382522583,none
1070,PSNN_wSurrGPT_woFaults_iris_run5,woFaults,iris,test_roc_micro_auc_mode_single,0.6092612147331238,single
1071,PSNN_wSurrGPT_wFaults_energyy2_run2,wFaults,energyy2,test_acc_mode_none,0.5189873576164246,
1072,PSNN_wSurrGPT_wFaults_energyy2_run2,wFaults,energyy2,test_acc_mode_single,0.5189873576164246,
1073,PSNN_wSurrGPT_wFaults_energyy2_run2,wFaults,energyy2,val_loss,0.8976232409477234,
1074,PSNN_wSurrGPT_wFaults_energyy2_run2,wFaults,energyy2,val_power,0.0019271993078291416,
1075,PSNN_wSurrGPT_wFaults_energyy2_run2,wFaults,energyy2,test_roc_micro_auc,0.8160551190376282,generic
1076,PSNN_wSurrGPT_wFaults_energyy2_run2,wFaults,energyy2,test_roc_micro_auc_mode_none,0.8160551190376282,none
1077,PSNN_wSurrGPT_wFaults_energyy2_run2,wFaults,energyy2,test_roc_micro_auc_mode_single,0.8211824893951416,single
1078,PSNN_wSurrGPT_wFaults_iris_run5,wFaults,iris,test_acc_mode_none,0.32258063554763794,
1079,PSNN_wSurrGPT_wFaults_iris_run5,wFaults,iris,test_acc_mode_single,0.32258063554763794,
1080,PSNN_wSurrGPT_wFaults_iris_run5,wFaults,iris,val_loss,1.1031020879745483,
1081,PSNN_wSurrGPT_wFaults_iris_run5,wFaults,iris,val_power,0.0009223889210261405,
1082,PSNN_wSurrGPT_wFaults_iris_run5,wFaults,iris,test_roc_micro_auc,0.4859521389007568,generic
1083,PSNN_wSurrGPT_wFaults_iris_run5,wFaults,iris,test_roc_micro_auc_mode_none,0.4859521389007568,none
1084,PSNN_wSurrGPT_wFaults_iris_run5,wFaults,iris,test_roc_micro_auc_mode_single,0.4906347692012787,single
1085,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run4,wFaults,vertebralcolumn2clases,test_acc_mode_none,0.6349206566810608,
1086,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run4,wFaults,vertebralcolumn2clases,test_acc_mode_single,0.6349206566810608,
1087,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run4,wFaults,vertebralcolumn2clases,val_loss,0.6364582777023315,
1088,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run4,wFaults,vertebralcolumn2clases,val_power,0.000597624690271914,
1089,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run4,wFaults,vertebralcolumn2clases,test_roc_micro_auc,0.834782600402832,generic
1090,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run4,wFaults,vertebralcolumn2clases,test_roc_micro_auc_mode_none,0.834782600402832,none
1091,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run4,wFaults,vertebralcolumn2clases,test_roc_micro_auc_mode_single,0.842391312122345,single
1092,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run4,woFaults,vertebralcolumn2clases,test_acc_mode_none,0.6349206566810608,
1093,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run4,woFaults,vertebralcolumn2clases,test_acc_mode_single,0.6349206566810608,
1094,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run4,woFaults,vertebralcolumn2clases,val_loss,0.629448652267456,
1095,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run4,woFaults,vertebralcolumn2clases,val_power,0.004962026607245207,
1096,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run4,woFaults,vertebralcolumn2clases,test_roc_micro_auc,0.8282608985900879,generic
1097,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run4,woFaults,vertebralcolumn2clases,test_roc_micro_auc_mode_none,0.8282608985900879,none
1098,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run4,woFaults,vertebralcolumn2clases,test_roc_micro_auc_mode_single,0.841304361820221,single
1099,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run5,wFaults,proximalphalanxoutlinecorrect,test_acc_mode_none,0.6600000262260437,
1100,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run5,wFaults,proximalphalanxoutlinecorrect,test_acc_mode_single,0.6600000262260437,
